"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29111","test_AdminSettingsPage_FileProcessor[chromium]","tests.Automation_tests","Sun Sep 21 21:26:45 IST 2025","passed","Sun Sep 21 21:27:14 IST 2025","","test_User_Interface","",""
"","69565","test_LivePage_Add_To_Playlist[chromium]","tests.Automation_tests","Sun Sep 21 21:25:15 IST 2025","passed","Sun Sep 21 21:26:25 IST 2025","","test_User_Interface","",""
"","31289","test_Admin_Settings_Page_Playout_Options[chromium]","tests.Automation_tests","Sun Sep 21 21:27:16 IST 2025","passed","Sun Sep 21 21:27:47 IST 2025","","test_User_Interface","",""
"","89268","test_HistoryPage_Search_Distribution_History[chromium]","tests.Automation_tests","Sun Sep 21 21:32:24 IST 2025","broken","Sun Sep 21 21:33:53 IST 2025","","test_User_Interface","",""
"","60335","test_PlayoutNowPage_Playout_Now_Button_On_LivePage[chromium]","tests.Automation_tests","Sun Sep 21 21:21:46 IST 2025","passed","Sun Sep 21 21:22:46 IST 2025","","test_User_Interface","",""
"

    Navigates to the playout page.
    Clicks on the printer icon to open the print dialog box.
    Logs the action of opening the print dialog.
    :param user_interface_page:
    ","21361","test_PlayoutPage_Print_MyPlayout_page[chromium]","tests.Automation_tests","Sun Sep 21 21:16:49 IST 2025","passed","Sun Sep 21 21:17:10 IST 2025","","test_User_Interface","",""
"","18148","test_Clear_Playout_History[chromium]","tests.Automation_tests","Sun Sep 21 21:20:24 IST 2025","passed","Sun Sep 21 21:20:42 IST 2025","","test_User_Interface","",""
"","16984","test_View_XML[chromium]","tests.Automation_tests","Sun Sep 21 21:26:27 IST 2025","passed","Sun Sep 21 21:26:44 IST 2025","","test_User_Interface","",""
"","23337","test_LivePage_live_page_view[chromium]","tests.Automation_tests","Sun Sep 21 21:20:44 IST 2025","passed","Sun Sep 21 21:21:07 IST 2025","","test_User_Interface","",""
"","36171","test_Livepage_actions[chromium]","tests.Automation_tests","Sun Sep 21 21:21:09 IST 2025","passed","Sun Sep 21 21:21:45 IST 2025","","test_User_Interface","",""
"","111665","test_MyVideosPage_Add_My_Videos_To_Playlist[chromium]","tests.Automation_tests","Sun Sep 21 21:22:48 IST 2025","passed","Sun Sep 21 21:24:40 IST 2025","","test_User_Interface","",""
"

    Navigates to the live page.
    Checks if there is at least one video available to confirm that the live page is functioning.
    Logs the status of the live page.

    :param user_interface_page:
    ","26001","test_LivePage_Check_LivePreview[chromium]","tests.Automation_tests","Sun Sep 21 21:17:12 IST 2025","passed","Sun Sep 21 21:17:38 IST 2025","","test_User_Interface","",""
"","32171","test_MyVideosPage_Print_My_Videos[chromium]","tests.Automation_tests","Sun Sep 21 21:24:41 IST 2025","passed","Sun Sep 21 21:25:14 IST 2025","","test_User_Interface","",""
"","54820","test_HistoryPage_Playout_History[chromium]","tests.Automation_tests","Sun Sep 21 21:18:38 IST 2025","passed","Sun Sep 21 21:19:32 IST 2025","","test_User_Interface","",""
"","144561","test_HistoryPage_Distribution_History[chromium]","tests.Automation_tests","Sun Sep 21 21:27:48 IST 2025","passed","Sun Sep 21 21:30:13 IST 2025","","test_User_Interface","",""
"","128112","test_HistoryPage_Search_Playout_History[chromium]","tests.Automation_tests","Sun Sep 21 21:30:14 IST 2025","broken","Sun Sep 21 21:32:22 IST 2025","","test_User_Interface","",""
"","48876","test_HistoryPage_Hide_Or_Show_Loop_Configuration[chromium]","tests.Automation_tests","Sun Sep 21 21:19:34 IST 2025","passed","Sun Sep 21 21:20:23 IST 2025","","test_User_Interface","",""
"","56998","test_StoriesPage_CopyLink[chromium]","tests.Automation_tests","Sun Sep 21 21:17:39 IST 2025","passed","Sun Sep 21 21:18:36 IST 2025","","test_User_Interface","",""
